duty_addr,duty_div,duty_div_nam,duty_emcls,duty_emcls_name,duty_eryn,duty_etc,duty_inf,duty_mapimg,duty_name,duty_tel1,duty_time1c,duty_time1s,duty_time2c,duty_time2s,duty_time3c,duty_time3s,duty_time4c,duty_time4s,duty_time5c,duty_time5s,hpid,post_cdn1,post_cdn2,rnum,wgs84Lat,wgs84Lon,duty_time6c,duty_time6s,duty_tel3,duty_time8c,duty_time8s,duty_time7c,duty_time7s
"부산광역시 부산진구 서면문화로 8, 8층 (부전동, 목원빌딩)",C,의원,G099,응급의료기관 이외,2,점심 13:00-14:00,,"1,2호선 서면역 9번출구/하나은행 8층",맨앤우먼비뇨의학과의원,051-818-7337,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,A1201474,472,56 ,1469,35.1586698075,129.0578752414,1300,0930,,,,,
"부산광역시 부산진구 가야대로 781-1, 2층 (부전동)",C,의원,G099,응급의료기관 이외,2,점심시간 12:30-13:30,,"1,2호선 서면역 9번출구",맨즈업남성의원,051-803-7533,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,A1200197,472,57 ,1470,35.15802303575471,129.05711716728277,1530,1000,,,,,
부산광역시 금정구 중앙대로 1717 (부곡동),N,치과의원,G099,응급의료기관 이외,2,점심12:30-14:00,,1호선 장전역 2번출구,맨하탄치과의원,051-512-8270,1830,0930,1830,0930,2000,0930,,,1830,0930,A1205234,462,77 ,1471,35.23775058871169,129.09199251229265,1300,0930,,,,,
"부산광역시 동래구 충렬대로 197, 메가마트 동래점 2층 일부호 (명륜동)",C,의원,G099,응급의료기관 이외,2,"13:00~14:30 평일 점심시간
13:00~14:00 일요일,공휴일 점심시간
격주 일,월요일 정기 휴무","동래 정형외과 진료 가능
주사 도수 충격파 물리 치료
주말, 공휴일 진료 가능(마트휴일 제외)
",,메가마취통증의학과의원,051-715-0041,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,A1206631,477,37 ,1472,35.2045508431721,129.081136713476,1400,0900,,1700,0900,1700,0900
"부산광역시 금정구 중앙대로 1951 (구서동, 메드월병원)",B,병원,G099,응급의료기관 이외,2,,"뇌졷중(뇌출혈, 뇌경색 등), 척수손상, 근골결계 질환에 대한 재활치료
국가 건강검진 및 위. 대장내시경 실시",1호선 두실역 7번출구,메드윌병원,051-519-8000,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,A1200029,462,29 ,1473,35.258512500780476,129.09098479488432,1300,0900,,,,,
"부산광역시 남구 수영로 295, 4층 (대연동)",N,치과의원,G099,응급의료기관 이외,2,평일 점심 12:30-14:00 (토요일제외),,2호선 경성대부경대역 6번출구,메디스치과의원,051-627-7475,2000,1000,2000,1000,2000,1000,2000,1000,1900,1000,A1205658,484,34 ,1474,35.136898860200006,129.09835984890157,1400,0930,,,,,
"부산광역시 수영구 수영로 710, 2층 (광안동)",N,치과의원,G099,응급의료기관 이외,2,13:00~14:30 점심,,,메디스치과의원,051-931-0001,1930,0930,1930,0930,1900,0930,1900,0930,1900,0930,A1206540,482,66 ,1475,35.1677181810151,129.117065518144,1300,0900,,,,,
"부산광역시 부산진구 가야대로 783, 7층 (부전동)",N,치과의원,G099,응급의료기관 이외,2,"점심 13:00-14:30, (야간진료시) 저녁 17:00~17:30",,"1,2호선 서면역 7번출구 3분거리",메디스치과의원,051-818-7475,1900,0930,1900,0930,1900,0930,1900,0930,2030,0930,A1202768,472,57 ,1476,35.156861022254745,129.05805683960708,1300,0930,,,,,
"부산광역시 수영구 수영로 400, 3층 (남천동)",C,의원,G099,응급의료기관 이외,2,점심 12:30~14:00 ,,협진태양 아파트 단지 옆 버스정류장 맞은편 ,메디신마취통증의학과의원,051-714-0178,1830,0930,1830,0930,1830,0930,1930,0930,1830,0930,A1205477,483,08 ,1477,35.1418301096152,129.108052967865,1300,0930,,,,,
"부산광역시 남구 수영로 304, 4층 401호 일부호 (대연동, 대승타워)",C,의원,G099,응급의료기관 이외,2,점심13:30-14:30 (진료마감 30분전 접수마감),,2호선 남천역 3번 출구,메디아트의원,051-628-7582,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,A1201064,484,99 ,1478,35.13947668035438,129.1052399130961,1500,1000,,,,,
"부산광역시 기장군 정관읍 정관로 613, 2,3층",C,의원,G099,응급의료기관 이외,2,점심시간 12:00-13:00,,1호선 서대신동역 1번출구,메디오의원,051-334-6300,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,A1201227,460,23 ,1479,35.076379892139,129.016472416245,,,,,,,
"부산광역시 해운대구 해운대로 602, 해피투모로우마린 2, 4, 5층 (우동)",C,의원,G099,응급의료기관 이외,2,점심시간 13:00~14:00 ,,2호선 해운대역 7번 출구 ,메디우먼여성의원,051-731-4800,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1205733,480,94 ,1480,35.16393583290002,129.1611478571038,1500,0900,,,,,
"부산광역시 기장군 정관읍 용수로 10, 2,3층",C,의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00,"통증치료 전문, 내과진료 가능",2호선 남천역 3번출구,메디칼1307의원,051-623-3389,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1204804,460,13 ,1481,35.3255226061173,129.179792629106,1230,0900,,,,,
"부산광역시 부산진구 가야대로 767-1, 12층 (부전동, 원광메디칼센타)",C,의원,G099,응급의료기관 이외,2,점심 12:30-14:00 ,,"1,2호선 서면역 9번 출구",메디칼마취통증의학과신경외과의원,051-816-2224,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1200219,472,57 ,1482,35.158004829700005,129.05564192940136,1300,0900,,,,,
"부산광역시 남구 동명로 137, 2층 (용호동, 원진빌딩)",C,의원,G099,응급의료기관 이외,2,점심시간 13:00-14:00,,버스정류장: 부산은행사거리/원진빌딩 3층,메디칼안과의원,051-621-3434,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,A1201582,485,28 ,1483,35.11981944444445,129.11186111111277,1300,0930,,,,,
부산광역시 부산진구 가야대로 767-1 (부전동),C,의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00,,롯데 호텔 맞은편 원광메디칼센타 10층,메디칼이비인후과의원,051-809-7700,1830,1400,1830,1400,1830,1400,1830,1400,1830,0900,A1200332,472,57 ,1484,35.158188795333565,129.0556334063036,1300,0900,,,,,
"부산광역시 부산진구 가야대로 767, 9층 (부전동, 서면메디칼센터)",N,치과의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00,,"1,2호선 서면역 9번출구/롯데백화점 맞은편 정근안과 9층",메디칼치과의원,051-668-8900,2000,0930,2000,0930,2000,0930,2000,0930,1830,0930,A1203196,472,57 ,1485,35.15804684691103,129.05550253153305,,,,,,,
부산광역시 부산진구 가야대로 767-1 (부전동),C,의원,G099,응급의료기관 이외,2,점심 12:50~14:00,,원광메디칼 14층15층,메디칼항외과의원,051-804-0800,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1201049,472,57 ,1486,35.15792945018643,129.0556345667564,1300,0900,,,,,
"부산광역시 해운대구 센텀2로 25, 센텀드림월드 602호 (우동)",G,한의원,G099,응급의료기관 이외,2,"점심 13:00~14:00

매주 금요일 정기휴무",,2호선 센텀시티역 11번출구,메디컬블룸한의원,051-791-1077,1900,1030,1900,1030,1900,1030,1900,1030,1900,1030,B1201825,480,60 ,1487,35.1669483088462,129.132959320724,1500,1030,,,,,
부산광역시 부산진구 범일로 190 (범천동),C,의원,G099,응급의료기관 이외,2,점심시간 12:00-13:00,,1호선 범내골역 4번출구,메디포맨비뇨의학과의원,051-638-9007,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,A1201453,473,57 ,1488,35.14695277777778,129.05989444444583,1500,0900,,,,,
부산광역시 부산진구 당감서로 87 (당감동),C,의원,G099,응급의료기관 이외,2,점심시간 13:00-14:00,,버스정류장: 동평초등학교 후문,메리놀의원,051-896-0300,1300,0900,1300,0900,1300,0900,1300,0900,1800,0900,A1201895,471,46 ,1489,35.168116666666670,129.036427777777789,1300,0900,,,,,
"부산광역시 동래구 금강공원로 5, 2층 (온천동)",C,의원,G099,응급의료기관 이외,2,점심시간 13:00-14:00,,1호선 온천장역 1번 출구,메리놀피부과의원,051-556-1739,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,A1200244,477,11 ,1490,35.21838133945608,129.0820645921266,1300,0930,,,,,
"부산광역시 중구 흑교로 6, 2층 (부평동2가)",N,치과의원,G099,응급의료기관 이외,2,점심12;30-14:00,,1호선 자갈치역 3번출구/버스정류장: 부평통 깡통시장,메리트치과의원,051-246-8275,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,A1203049,489,79 ,1491,35.09992278688746,129.02524723935153,1200,0900,,,,,
"부산광역시 해운대구 센텀3로 32, 트럼프월드센텀2 402호 (우동)",C,의원,G099,응급의료기관 이외,2,13:00 - 14:00 휴게시간,,,메이린의원,051-909-0501,2000,1000,1900,1000,2000,1000,2000,1000,1900,1000,A1206939,480,60 ,1492,35.1665114548876,129.133750878025,1530,1000,,,,,
"부산광역시 부산진구 서면로 66, 5,6층 (부전동)",C,의원,G099,응급의료기관 이외,2,점심시간 12:00~13:00,,"1,2호선 서면역 7번출구",메이성형외과의원,051-807-3355,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,A1205349,472,86 ,1493,35.156598417940806,129.05801178849,1530,0930,,,,,
"부산광역시 연제구 반송로 89, 3층 301호 (연산동)",C,의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00,,버스정류장: 경찰전직지원센터,메이준피부과의원,051-967-1004,1900,0930,1900,0930,1900,0930,1230,0930,1900,0930,A1206179,475,18 ,1494,35.191538058945,129.088297824307,1400,0930,,,,,
"부산광역시 북구 만덕대로 16, 8층 (덕천동)",C,의원,G099,응급의료기관 이외,2,점심시간 없음,,3호선 덕천역 9번 출구 ,메이퓨어의원,051-337-9960,2030,1030,2030,1030,2030,1030,1700,1000,2030,1030,A1205564,465,76 ,1495,35.2102399229,129.006871171,1700,1000,,,,,
"부산광역시 부산진구 중앙대로 653, DR에코시티 2~4층, 5층 일부 (부전동)",E,한방병원,G099,응급의료기관 이외,2,"12:30~14:00 점심, 주말 유선문의 후 방문요망",,,메타한방병원,051-711-7571,2030,0930,2030,0930,2030,0930,2030,0930,2030,0930,C1202770,472,89 ,1496,35.1509769157846,129.058862931701,1600,0930,,1600,0930,1600,0930
부산광역시 남구 분포로 113 1005동 5층 1호,C,의원,G099,응급의료기관 이외,2,"점심시간: 12:30~14:00, 수요일 오후 2시부터 진료함 , 토요일은 점심시간없이 진료함","부산 남구 용호동 남부운전면허시험장 맞은편에 위치한 안과의원으로 백내장, 안구건조증, 녹내장, 드림렌즈 포함한 눈종합검사 가능합니다. 안구단층촬영기,칼라안저촬영, 각막지형도검사기등 다수의 최신 의료 장비 보유하고 있습니다. 면허시험장 건너편 국민은행 건물 5층에 있습니다. 넓고 편하게 주차 가능합니다.",버스정류장: 남부운전면허시험장,메트로성모안과의원,051-714-3652,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,A1205679,485,16,1497,35.127265629,129.10904194810166,1330,0930,,,,,
부산광역시 수영구 수영로 390-1 (남천동),B,병원,G099,응급의료기관 이외,2,"점심시간  12:30-13:30

해당 공휴일 휴진 : 신정, 근로자의날, 삼일절, 광복절, 개천절, 성탄절, 설날(당일,다음날), 추석(당일,다음날)",,2호선 남천역 3번출구,메트로적추병원,051-626-0250,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,A1200043,483,11 ,1498,35.141370437242486,129.1075441531237,1230,0830,,,,,
"부산광역시 부산진구 가야대로 472, 보문빌딩 8층 (개금동)",C,의원,G099,응급의료기관 이외,2,점심시간 13:00-14:30,,2호선 개금역 1번출구,멘파워비뇨기과의원,051-442-2017,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,A1200613,473,23 ,1499,35.15290272449767,129.0229781363779,1300,0930,,,,,
"부산광역시 해운대구 센텀2로 28, 203호 (우동)",C,의원,G099,응급의료기관 이외,2,,,,멜비유의원,051-715-5004,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,A1206919,480,60 ,1500,35.1663774946874,129.132694860484,1500,1000,,,,,
"부산광역시 남구 수영로 220 (대연동, (1,2층))",G,한의원,G099,응급의료기관 이외,2,점심12:30-14:00,,2호선 대연역 5번출구,명가한의원,051-327-1075,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,B1200793,484,92 ,1501,35.134796181091495,129.09068841049321,1300,0900,,,,,
"부산광역시 동래구 시실로24번길 5, 2층 (명륜동)",C,의원,G099,응급의료기관 이외,2,,"점심13:00-14:00/수액처치,건강검진,위암,대장암,간암검진,위내시경,대장내시경,간초음파,갑상선초음파,골다공증검사",1호선 온천장역 2번출구/버스정류장: 온천장입구,명륜편한내과의원,051-558-8877,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1205295,477,44 ,1502,35.21641068972538,129.0863978089184,1300,0900,,,,,
"부산광역시 동래구 명륜로 104-1, 2,3층 (명륜동)",G,한의원,G099,응급의료기관 이외,2,점심시간 13:00-14:00,,4호선 수안역 3번출구,명륜한의원 동래점,051-555-0008,2100,1400,2100,1400,2100,1400,2100,1400,2100,0930,B1201786,478,14 ,1503,35.2032952348976,129.08337009416,1530,0930,,1530,0930,,
부산광역시 연제구 과정로 286 (연산동),N,치과의원,G099,응급의료기관 이외,2,"점심13:00-14:30 
마지막주 토요일 휴진",,동해선 안락역 3번출구 / 버스정류장: 연천시장,명문부부치과의원,051-853-7337,1800,0930,1800,0930,1800,0930,1800,0930,1730,0930,A1203319,475,62 ,1504,35.1884702011,129.0962737266,1400,0930,,,,,
"부산광역시 연제구 반송로 21, 4층 (연산동)",C,의원,G099,응급의료기관 이외,2,점심 12:30-14:00,,버스정류장: 연산로타리 우리은행4층,명성마취통증의학과의원,051-852-8562,1800,0900,1800,0900,1930,1400,1800,0900,1800,0900,A1200985,475,20 ,1505,35.187591666666670,129.083191666666664,1430,0900,,,,,
부산광역시 부산진구 동성로 115 (전포동),N,치과의원,G099,응급의료기관 이외,2,,,버스정류장: 대우지오빌 인근,명성부부치과의원,051-819-2829,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,A1203159,473,01 ,1506,35.15999976765902,129.0661595154006,1300,0930,,,,,
부산광역시 수영구 수영성로 33-1 (수영동),C,의원,G099,응급의료기관 이외,2,점심시간 13:00-14:00 ,,버스정류장: 수영동 주민센터,명성의원,051-751-9980,1800,0830,1800,0830,1300,0830,1800,0830,1800,0830,A1201843,482,28 ,1507,35.17026111111112,129.11622222222388,1400,0830,,,,,
부산광역시 부산진구 새싹로 208 (초읍동),C,의원,G099,응급의료기관 이외,2,점심시간 13:00-14:00,"3대 -절 휴무(공휴일변동 크게없음).수술안됨.수액처치.혈액검사,탈구정복","성림아파트 옆
버스정류장 : 성곡시장",명성정형외과의원,051-807-7582,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,A1201335,471,27 ,1508,35.17466383338641,129.04914993608392,1300,0930,,,,,
부산광역시 금정구 부곡로 120-1  (부곡동),N,치과의원,G099,응급의료기관 이외,2,점심12:30-14:00,,버스정류장: 부곡시장 ,명성치과의원,051-514-3388,2000,1000,2000,1000,2000,1000,2000,1000,1800,1000,A1202473,462,71,1509,35.226575184350374,129.09206133476735,1300,1000,,,,,
"부산광역시 사하구 장림번영로 40, 4층 (장림동, 장림동메디칼)",N,치과의원,G099,응급의료기관 이외,2,점심시간 12:30~14:00 ,,버스정류장:장림시장,명성치과의원,051-262-2882,1830,0930,1830,0930,1830,0930,,,1830,0930,A1203063,494,82 ,1510,35.08043055555555,128.96971111111213,1330,0930,,,,,
"부산광역시 수영구 수영로 665, 3층 (광안동, 송파지오스V)",N,치과의원,G099,응급의료기관 이외,2,,"점심 13:00-14:30/틀니, 열상봉합(응급시)",2호선 수영역 10번출구/송파지오스 V 3층,명성치과의원,051-759-1505,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,A1203331,482,43 ,1511,35.165129792272275,129.11434316771266,,,,,,,
부산광역시 중구 대청로 133 (동광동4가),G,한의원,G099,응급의료기관 이외,2,,점심13:00-14:00,1호선 중앙역 7번출구,명성한의원,051-469-2239,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,B1200158,489,32 ,1512,35.102986111111115,129.03443333333462,1300,0900,,,,,
"부산광역시 금정구 온천장로 131, 2층 (장전동)",G,한의원,G099,응급의료기관 이외,2,점심 13:00~14:00,,"1호선 온천장역 3, 5번 출구",명성한의원,051-582-3412,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,B1201730,463,00 ,1513,35.22233199830213,129.0849944109871,,,,1400,0900,1400,0900
부산광역시 부산진구 동성로 115 (전포동),G,한의원,G099,응급의료기관 이외,2,점심13:00-14:00,,1호선 부전역 2번출구,명세한의원,051-807-8275,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,B1200222,473,01 ,1514,35.15985196692001,129.06616016855213,1600,0900,,1600,0900,,
"부산광역시 동래구 여고로 109-2, 1,2층 (사직동)",G,한의원,G099,응급의료기관 이외,2,점심시간 13시-14시,,인근 지하철역 1호선 교대역,명신한의원,051-504-4483,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,B1200809,478,35 ,1515,35.198525807199495,129.07502121910576,1300,0900,,,,,
"부산광역시 금정구 중앙대로 1937, 5층 (구서동)",N,치과의원,G099,응급의료기관 이외,2,점심 13:00-14:30,,1호선 두실역 5번출구,명아치과의원,051-582-2888,1300,0930,1300,0930,1300,0930,1300,0930,1830,0930,A1205734,462,30 ,1516,35.2573178929,129.0910627897,1300,0930,,,,,
부산광역시 동래구 명륜로 209 (명륜동),G,한의원,G099,응급의료기관 이외,2,,한방각과를 치료하는 한의원입니다.^^,1호선 명륜역 4번출구,명의한의원,051-552-1208,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,B1200810,477,42 ,1517,35.21248754833298,129.08281332804466,1400,0930,,,,,
부산광역시 사하구 낙동대로 399 (당리동),C,의원,G099,응급의료기관 이외,2,점심시간 13:00~14:00 / 목요일은 예약진료만 가능,,1호선 당리역 6번 출구,명이비인후과의원,051-202-1316,1900,1400,1900,1400,1900,1400,1900,1400,1800,0930,A1200992,494,11 ,1518,35.103041666666670,128.974344444444455,1300,0900,,,,,
부산광역시 남구 못골로12번길 84 (대연동),C,의원,G099,응급의료기관 이외,2,점심 12:30-14:00,,2호선 못골역 2번출구/버스정류장: 뭇골시장역,명이비인후과의원,051-612-7119,1730,1400,1730,1400,1730,1400,1730,1400,1730,0900,A1204809,484,45 ,1519,35.135278845265546,129.08843656151455,1300,0900,,,,,
